text,label,source
Social Security didnt cause the debt crisis. Social Security had nothing to do with the debt crisis.,real,LIAR_LOCAL
Says taxes paid by the poorest residents of Texas are above the national average.,real,LIAR_LOCAL
Sixty-percent of the state retirees...dont get Social Security.,fake,LIAR_LOCAL
The American murder rate is 50 times that of any other developed nation.,fake,LIAR_LOCAL
Were not engaged in nation-building in Afghanistan.,partially_true,LIAR_LOCAL
"Sherrod Brown has stood side by side with President Barack Obama, presiding over the most rapid increase in the debt over the last 2.5 years and hurtling toward the worst jobs record in the modern era.",partially_true,LIAR_LOCAL
Sixty percent of the Hispanics support the Arizona immigration law,fake,LIAR_LOCAL
"Says that since 1975, redistricting by Texas lawmakers has always been found in violation of Section 5 of the Voting Rights Act.",partially_true,LIAR_LOCAL
"Here in Virginia, we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore.",real,LIAR_LOCAL
"Congressional lawmakers earn their salaries FOR LIFE, which for House Minority Leader Nancy Pelosi would add up to $803,700 Dollars a year for LIFE including FREE medical.",fake,LIAR_LOCAL
Says there have been no cases of wolves killing people in Rocky Mountain states.,real,LIAR_LOCAL
I had five of my citizens that were killed last week because of border security problems.,partially_true,LIAR_LOCAL
Says his administration balanced two budgets with over $13 billion in deficits without raising taxes.,partially_true,LIAR_LOCAL
"If the debt ceiling is surpassed, our nation will not go into default as some suggest.",partially_true,LIAR_LOCAL
Gingrich supported individual health insurance mandates.,real,LIAR_LOCAL
"In the New York 9th District, there is a large number of people who went to the polls tonight who didnt support the president to begin with and dont support Democrats -- and its nothing more than that.",fake,LIAR_LOCAL
States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.,real,LIAR_LOCAL
The Republican candidate [John Loughlin] has talked about privatizing Social Security ... so we know where he stands on the issue.,partially_true,LIAR_LOCAL
Says some Wisconsin state employee contracts gave some employees $4 for bringing in their own lunch.,real,LIAR_LOCAL
John Boozman supports privatizing Social Security,fake,LIAR_LOCAL
"(Deborah) Ross defends those who want to burn the American flag, and even called efforts to ban flag-burning ridiculous, yet refused to help a disabled veteran fly the flag.",real,LIAR_LOCAL
On support of Gov. John Kasichs drilling tax plan,fake,LIAR_LOCAL
"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.",real,LIAR_LOCAL
"(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs.",real,LIAR_LOCAL
Says we brought crime rate down by 30 percent when he was mayor of Dallas.,real,LIAR_LOCAL
Takes credit for reining in state spending when he was governor.,fake,LIAR_LOCAL
The average Atlanta resident spends an extra $924 each year in additional gasoline and wasted time.,real,LIAR_LOCAL
Says Scott Walker said that forcing women facing abortion to get invasive ultrasounds was just a cool thing.,fake,LIAR_LOCAL
"Marco Rubio ""supported $800,000 for AstroTurf for a field where he played flag football.""",partially_true,LIAR_LOCAL
"Under the clear letter of the law, (Justice Clarence Thomas) must recuse himself from the case challenging the constitutionality of the health care law.",partially_true,LIAR_LOCAL
Todays marijuana is 300 percent to 800 percent more potent than the pot of yesteryear.,real,LIAR_LOCAL
"In April 2009 the Democrats were in control, and the congressional (approval) rating was 40 percent.",partially_true,LIAR_LOCAL
"Just on Jan. 1 of this year, there were 40,000 new laws put on the books in one day.",fake,LIAR_LOCAL
"Obamacare will provide coverage for abortions, despite the presidents commitment that it would not.",real,LIAR_LOCAL
Social Security has not contributed to the debt and the deficits.,fake,LIAR_LOCAL
The streetcar project proposed for downtown Milwaukee would actually take precious revenue away from the Milwaukee Public Schools.,fake,LIAR_LOCAL
"At the same time gas prices have increased, the share of the oil market controlled by speculators has more than doubled over the past 10 years.",partially_true,LIAR_LOCAL
"Says his office has already recovered over $2 billion from Wall Street for the workers, retirees, and investors who were harmed.",partially_true,LIAR_LOCAL
"Says Ted Cruz has pledged to eliminate the U.S. Department of Education, which would end federal aid to college students.",partially_true,LIAR_LOCAL
"People buy more items during Georgias sales-tax holidays, boosting economic activity.",partially_true,LIAR_LOCAL
Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone.,fake,LIAR_LOCAL
Says Proposition 205 blocks market entry for new marijuana dispensaries.,fake,LIAR_LOCAL
My recommended budget includes $1 billion in new state funding for education.,partially_true,LIAR_LOCAL
Annexation would lead to overcrowding at Decaturs city schools.,fake,LIAR_LOCAL
Eliminating the state tax on health savings accounts will make it easier for small business owners to provide health insurance to their employees.,fake,LIAR_LOCAL
"150,000 (oil spill) claims have been filed by Floridians, but only 40 percent of them have been paid.",real,LIAR_LOCAL
"In my attorney generals office, weve cut the budget 18 percent.",partially_true,LIAR_LOCAL
Says the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,fake,LIAR_LOCAL
Says Pete Gallego went and lobbied after you fired him from Congress.,fake,LIAR_LOCAL
"Under the presidents plan, he cuts Medicare by $716 billion, takes that money out of the Medicare trust fund and uses it to pay for Obamacare.",partially_true,LIAR_LOCAL
"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.",real,LIAR_LOCAL
"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.",real,LIAR_LOCAL
Obamacare is the biggest tax increase in American history.,fake,LIAR_LOCAL
On letting Occupy Atlanta protesters stay in Woodruff Park.,real,LIAR_LOCAL
President Obama is shrinking our military.,partially_true,LIAR_LOCAL
The United States invented the community college. Nobody else had ever done anything like it.,real,LIAR_LOCAL
Mequon and Milwaukee have the highest disparity of income in the country.,fake,LIAR_LOCAL
"Agriculture contributes $71 billion to Georgias economy annually, making it the states largest industry.",real,LIAR_LOCAL
"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",fake,LIAR_LOCAL
"Under Obamacare, Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened.",fake,LIAR_LOCAL
Says President Barack Obama has lost more members of the House and more members of the Senate than any president ever has lost in modern times.,real,LIAR_LOCAL
"David Beckhams proposed soccer stadium at Miamis Port threatens the 207,000 jobs and $27 billion economic impact tied to the cargo and cruise industries.",fake,LIAR_LOCAL
Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,fake,LIAR_LOCAL
Rhode Islands legislature is the strongest in the country.,real,LIAR_LOCAL
Texans eat more catfish than residents of all other states combined.,fake,LIAR_LOCAL
"In 2012, Wall Street gave Scott Brown more campaign contributions than any other candidate -- $5.3 million.",real,LIAR_LOCAL
"The CBO says that if you raise the minimum wage to $10.10 an hour, half a million people would lose their jobs.",real,LIAR_LOCAL
The deal to raise the nations debt ceiling will directly link a debt ceiling increase to spending cuts for the first time ever.,fake,LIAR_LOCAL
"Do you know which state has the worst ratio of white voter turnout to African-American voter turnout? Massachusetts. Do you know what has the best, where African-American turnout actually exceeds white turnout? Mississippi.",partially_true,LIAR_LOCAL
"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",real,LIAR_LOCAL
"Says Travis County, home to Austin, is the most liberal county in the United States.",fake,LIAR_LOCAL
"The city of Columbus would save $41 million a year if employees had to contribute to their own, guaranteed-check pensions.",real,LIAR_LOCAL
"The governors not taking his own fiscal advice. ... In the first fiscal quarter of this year, weve seen a 13.5 percent increase in spending, double-digit spending out of the executive branch in the State of Texas.",partially_true,LIAR_LOCAL
The children coming across the southern U.S. border were never examined after they got here and quarantined if they had a disease. They were just sent out across the country. Many of them had measles ... We now have an outbreak of it all because of our immigration policy.,fake,LIAR_LOCAL
"Every 20 seconds, a child dies because they lack access to clean water and sanitation.",partially_true,LIAR_LOCAL
"Since the time of the Civil War, weve made a distinction in this country between the availability and the ability to access for people who were in the military, versus the rest of us, to vote.",partially_true,LIAR_LOCAL
"Says President Obama has grown the federal government payroll by 141,000 workers and wants to add 125,000 more.",partially_true,LIAR_LOCAL
Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,real,LIAR_LOCAL
The media wont publish a real photo of Trayvon Martin with tattoos on his face.,fake,LIAR_LOCAL
Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200.,real,LIAR_LOCAL
"Barack Obama is ""the only candidate who doesn't take a dime from oil company PACs or lobbyists.""",real,LIAR_LOCAL
Republicans created a trillion dollar prescription drug entitlement program without paying for it.,real,LIAR_LOCAL
"Says that under President John F. Kennedy, government took up 27 percent of the economy, and today it consumes 37 percent.",real,LIAR_LOCAL
Says the No. 2 cause of death in the U.S. (for) women under 50 is being killed by their spouse or domestic partner.,fake,LIAR_LOCAL
"Says U.S. Sen. Ron Johnson wants to put 100,000 troops, including 25,000 Americans, into the area where ISIS is.",partially_true,LIAR_LOCAL
Welfare programs caused more long-term damage to Detroit than the atomic bomb caused to Hiroshima,fake,LIAR_LOCAL
"Says that during the first 19 months of the Obama administration, the U.S. detained people from nations designated as state sponsors of terrorism on the southwestern border.",partially_true,LIAR_LOCAL
Says Lois Frankel took a 40 percent pay raise as mayor while West Palm Beach lost jobs.,partially_true,LIAR_LOCAL
"I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke [in March 2007], and told them this is something we have to deal with, and nobody did anything about it.",partially_true,LIAR_LOCAL
"Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.",partially_true,LIAR_LOCAL
New Virginia regulations on abortion clinics provide the same sanitary environment we expect of dental offices.,fake,LIAR_LOCAL
The $18.8 billion in funding for K-12 education funding is the highest in Florida history and includes a record $10.6 billion in state funds.,partially_true,LIAR_LOCAL
"Says Clackamas County Measure 3-401 will hurt our county, cripple economic growth, and increase our taxes with excessive special elections.",fake,LIAR_LOCAL
We are taking Virginias investment in public education to the highest level in the commonwealths history.,fake,LIAR_LOCAL
Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.,fake,LIAR_LOCAL
Says Mitt Romney did not pay taxes for 10 years.,fake,LIAR_LOCAL
The Obama administration has been outsourcing by sending money to solar and wind energy companies that end up making their products outside the United States.,partially_true,LIAR_LOCAL
The governor switched his position once again on offshore oil drilling.,partially_true,LIAR_LOCAL
The Florida Department of Agricultures website FreshFromFlorida.com can be used to get a permit to carry a loaded hidden gun without ever leaving your house.,fake,LIAR_LOCAL
Weve got four Supreme Court justices who signed their name to a declaration that Americans have no fundamental right to self-defense.,partially_true,LIAR_LOCAL
We dont need a separate (prescription drug) database ... Pharmacies already have a database in place.,fake,LIAR_LOCAL
Says hewas one of the chief architects of balancing the federalbudget.,real,LIAR_LOCAL
Oil production is down 14 percent this year on federal land.,partially_true,LIAR_LOCAL
"Says he cured Charlie Sheen and the island of Comoros of HIV with milk from goats, which had arthritis.",fake,LIAR_LOCAL
Q: What do these Patriotic Americans have in common? A: They are all Draft Dodgers.,fake,LIAR_LOCAL
Women who have miscarriages could be investigated by police under legislation supported by Republican state Senate candidate Rick Gudex.,fake,LIAR_LOCAL
Says President Obamas grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.,fake,LIAR_LOCAL
"Decorated Marine, two-tour Iraq war vet.",real,LIAR_LOCAL
The Public Employee Retirement System is making more millionaires than the Oregon state lottery.,partially_true,LIAR_LOCAL
"Says Texas has more than 80,000 abortions each year.",fake,LIAR_LOCAL
Birth control pioneer Margaret Sanger believed that people like me should be eliminated.,fake,LIAR_LOCAL
"Thanks to (Rick) Perrys bad budgeting, the (Texas) highway department has to convert some modern paved state roads back to gravel.",fake,LIAR_LOCAL
Says Oak Grove is one of the largest cities in Oregon and is the biggest city in Clackamas County and its not a city.,partially_true,LIAR_LOCAL
"Under Gov. Kitzhaber, unemployment rose 65 percent, state spending went up 57 percent and personal incomes declined compared to the rest of the country.",partially_true,LIAR_LOCAL
"Of those 850,000 (new Texas) jobs, most were public-sector jobs and minimum-wage jobs.",fake,LIAR_LOCAL
Says the Texas House has a record number of new members joining our ranks.,partially_true,LIAR_LOCAL
Says that PolitiFact Ohio confirms that Betty Sutton maxed out federal debt,fake,LIAR_LOCAL
"First, he was in favor of my plan, now he's attacking it.",real,LIAR_LOCAL
"Barack Obama accepted $200,000 from executives and employees of oil companies.",real,LIAR_LOCAL
U.S. Senate candidate Jack Kingston spent our tax dollars on thousands of wasteful earmarks.,fake,LIAR_LOCAL
Says 11 straight years of no major hurricanes striking land in the United States bores a hole right through the whole climate change argument.,fake,LIAR_LOCAL
"In the past year, more than 20 percent of Americans have changed their mind about the war in Afghanistan. They conclude we shouldn't be there.",fake,LIAR_LOCAL
Says the Clintons burst through their own self-pronounced guidelines by acceptingforeign donations.There is a clip of Bill Clinton saying were not going to take foreign donations.,fake,LIAR_LOCAL
Only 20 colleges and universities have athletic departments with revenue exceeding expenses.,real,LIAR_LOCAL
Federal prosecutions for lying on background checks to buy guns are down 40 percent under President Barack Obama.,partially_true,LIAR_LOCAL
"Romneycare covers abortion, illegal immigrants and has a public option. Obamacare does not.",fake,LIAR_LOCAL
"Susie Lee and her husband own 17 homes across the country and use their private jet to take vacations, and invest in companies like Walmart, Halliburton and GEO Group.",real,LIAR_LOCAL
"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush.""",real,LIAR_LOCAL
I left the city with $43 million in the bank.,fake,LIAR_LOCAL
"In 2006, Charlie Crist opposed in-state tuition for illegal immigrants.",real,LIAR_LOCAL
There are high administrative costs when you donate to Haiti relief through the White House Web site.,fake,LIAR_LOCAL
"Texas ranks: #1 in worker deaths, #1 carbon emissions, #50 in high school graduates, #50 in funding for mental health patients.",partially_true,LIAR_LOCAL
"The Border Patrol has 20,000 agents more than twice as many as there were in 2004.",real,LIAR_LOCAL
"According to independent experts, Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.",real,LIAR_LOCAL
Obamas Environmental Protection Agency sent emails for Hispanic Heritage Month with a photo of Che Guevara.,partially_true,LIAR_LOCAL
Says Hillary Clintons been very clear where she stands on trade.,fake,LIAR_LOCAL
"Independent analysts found that Trumps tax plan, given to the wealthy and big corporations, would rack up $30 trillion in debt.",partially_true,LIAR_LOCAL
Hitler didnt want unions. Stalin didnt want unions. Mubarak didnt want independent unions. These autocrats in history dont want independent unions.,real,LIAR_LOCAL
Says bag litter increased after San Francisco banned single-use shopping bags.,fake,LIAR_LOCAL
"Health care reform: Everything about it is going to raise costs, raise taxes and lower the quality of health care.",fake,LIAR_LOCAL
Says opponents of proposed Austin school district bonds say the districts debt load doubles with these new bonds.,partially_true,LIAR_LOCAL
Says Paul Ryan tried to change the whole game for Social Security,partially_true,LIAR_LOCAL
"Rick Perry thinks injecting 11- and 12-year-old girls with a controversial drug (the HPV vaccine), without a parents consent, is a good idea.",fake,LIAR_LOCAL
The decision for the United States to buy heavy water from Iran will directly subsidize Irans nuclear program.,fake,LIAR_LOCAL
Roy Barnes made Georgia dead last in education and Georgia led the nation in job losses.,partially_true,LIAR_LOCAL
Gov. Kasich and the Republican-dominated legislature have foregone the popular option of closing tax loopholes that amount to $7 billion annually in this state.,real,LIAR_LOCAL
"Pending a federal waiver, the 2013 Legislature eliminated the overtesting of students in grades 3-8 by decreasing the number of tests from 17 to 8.",partially_true,LIAR_LOCAL
"When President AbrahamLincoln signed his Emancipation Proclamation, there were over 300,000 slaveholders who were fighting in the Union army.",fake,LIAR_LOCAL
"Mayor Tom Barretts policies drove unemployment up 27 percent in Milwaukee, pushing it to one of Americas 10 worst cities for unemployment.",partially_true,LIAR_LOCAL
"Says state budget deal between Texas House and Senate leaders funds nursing homes, our public schools and universities and provides financial aid for college students.",partially_true,LIAR_LOCAL
"In just a few years in office, Sen. Obama has accumulated the most liberal voting record in the Senate.",fake,LIAR_LOCAL
North Dakotas economy is reeling.,fake,LIAR_LOCAL
There is already a mosque four blocks away.,real,LIAR_LOCAL
"Says lawyer appointed by Eric Holder to investigate government leaks helped and donated to Obamas campaign, vetting vice presidential prospects.",real,LIAR_LOCAL
Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.,partially_true,LIAR_LOCAL
Study after study have shown that sanctuary cities do not lead to an increase in crime because of the presence of people that are undocumented.,partially_true,LIAR_LOCAL
On supporting the eventual Republican presidential nominee,partially_true,LIAR_LOCAL
Assertions that it makes no difference whether children are raised by heterosexual or homosexual parents have been shattered by the latest and best social science and research.,fake,LIAR_LOCAL
"Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia.",fake,LIAR_LOCAL
"Following the 2009 session, Texas House Speaker Joe Straus was acknowledged and thanked for his tireless efforts by Planned Parenthood, the nations premier abortion provider.",real,LIAR_LOCAL
Says Obama broke his promise to help homeowners facing foreclosure.,real,LIAR_LOCAL
"The federal government is making the decision, whether we like it or not, to send 425 refugees to our state from Syria.",partially_true,LIAR_LOCAL
A voucher school that closed after 9 days this year collected $5.4 million in taxpayer subsidies since first opening.,real,LIAR_LOCAL
Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.,real,LIAR_LOCAL
The Koch Brothers are spending more money than either the Democratic or Republican parties in the 2016 elections.,fake,LIAR_LOCAL
"In 2010 alone, 1,270 infants were reported to have died following attempted abortions and notably that is only one year.",fake,LIAR_LOCAL
I created a flat tax in the state of Utah. It took that state to the number-one position in terms of job creation.,partially_true,LIAR_LOCAL
"In my 12 years in the House, I have watched my district go from a solidly Democratic district to a heavily solid Republican district.",partially_true,LIAR_LOCAL
"Says I am happy to decline PERS so that the County can save over $68,000 over a four year term that would have been paid on my behalf.",partially_true,LIAR_LOCAL
Says he restored prayer and the pledge in our schools.,partially_true,LIAR_LOCAL
The Democratic health care law added 12 years of solvency to Medicare.,partially_true,LIAR_LOCAL
"For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.",fake,LIAR_LOCAL
Obama couldn't have afforded his home without Rezko's help.,fake,LIAR_LOCAL
Theres no plan from Senate Democrats or the White House to replace the sequester.,fake,LIAR_LOCAL
(Pete) Sessions has held at least two fundraisers at adult-themed clubs and made no apologies.,partially_true,LIAR_LOCAL
"In 2008, Maggie Hassan voted against legislation to prevent sanctuary cities in New Hampshire.",real,LIAR_LOCAL
We did not even have a federal income tax in this country until 1913.,real,LIAR_LOCAL
Bryce Reeves chaired a group bankrolled by a New York billionaire who fired hundreds of Virginia workers and sent their jobs to China.,fake,LIAR_LOCAL
The U.S. has 47 million people on food stamps. Thats 14 million more than when the current occupant of the White House took over.,real,LIAR_LOCAL
"In 2013, Dan Patrick voted against funding to test the backlog of rape kits, allowing rapists to walk free.",fake,LIAR_LOCAL
Says Donald Trump wants to keep big government in charge of federally-owned land.,real,LIAR_LOCAL
"More than 70,000 job openings are listed on a state jobs website.",real,LIAR_LOCAL
"Gov. (Rick) Perry helped balance his budget with about $6 billion worth of federal help, which he happily took, and then started blaming the members of Congress who had offered that help.",real,LIAR_LOCAL
We have lower family incomes in Illinois today than we had 17 years ago in Illinois ...because of the control of (House) Speaker (Michael) Madigan and his Democrats.,partially_true,LIAR_LOCAL
"Thanks to (North Carolinas) governor and the legislature, the average teachersalary can barely support a family.",fake,LIAR_LOCAL
"Donald Trumps strategy is pretty simple. They have even said in his campaign its to get women to stay home, get young people to stay home, get people of color to stay home, and get a lot smart, intelligent men to stay home, too.",partially_true,LIAR_LOCAL
A $5-a-night hotel/motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state.,real,LIAR_LOCAL
Says Scott Brown co-sponsored legislation to let employers deny women coverage for birth control.,real,LIAR_LOCAL
"In countries that allow gay marriage, the rates of heterosexual marriage ""have plummeted to where you have counties now in northern Europe where 80 percent of the first-born children are born out of wedlock.""",fake,LIAR_LOCAL
We have billions in surplus.,fake,LIAR_LOCAL
"Former Alaska Governor Sarah Palin was right that President Barack Obamas health care bill created what would, in effect, be death panels.",fake,LIAR_LOCAL
Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.,real,LIAR_LOCAL
The minimum wage is lower right now than it was when Ronald Reagan took office.,real,LIAR_LOCAL
Says Russ Feingold wanted to get money out of politics. Now hes profiting from that same dark money.,partially_true,LIAR_LOCAL
"Says Mitt Romneys top five donors are Wall Street firms, while Barack Obamas top five are technology companies and universities.",partially_true,LIAR_LOCAL
"Our spending has caught up with us, and our debt soon will eclipse the entire size of our national economy.",real,LIAR_LOCAL
"Its costing every American who is insured $1,100 to pick up the cost of uncompensated care that goes on at the emergency room.",fake,LIAR_LOCAL
"During the recession, the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.",real,LIAR_LOCAL
"According to a national survey, transit ridership among people age 16 to 34 increased 40 percent between 2001 and 2009.",partially_true,LIAR_LOCAL
"Today, the United States is the most respected country on Earth.",partially_true,LIAR_LOCAL
The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons.,fake,LIAR_LOCAL
Twelve judges have thrown out legal challenges to the health care law because they rejected the notion that the health care law was unconstitutional.,fake,LIAR_LOCAL
Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,fake,LIAR_LOCAL
Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months.,partially_true,LIAR_LOCAL
"In 40 years, 23,000 chemicals came on the market and only four were regulated.",fake,LIAR_LOCAL
Links jailed lobbyist Jack Abramoff to Rep. C.W. Bill Young.,fake,LIAR_LOCAL
I have a very conservative voting record.,real,LIAR_LOCAL
"In exchange for five minutes with Bill Clinton, the government of Qatar was going to give $1 million to the Clinton Foundation.",real,LIAR_LOCAL
"If you took every penny of the 1 percent, including their dog, you wouldnt even begin to balance the budget.",fake,LIAR_LOCAL
Says Charlie Crist rode on a jet that belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.,real,LIAR_LOCAL
"The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.",partially_true,LIAR_LOCAL
Says the Security Against Foreign Enemies Act of 2015 would not pause the resettlement of Syrian refugees in the United States.,partially_true,LIAR_LOCAL
"The United States is number 14, number 15 in college graduation rates, and were leading the world in high school dropout rates.",partially_true,LIAR_LOCAL
It used to be that the only children at school who werent vaccinated were those who had true medical conditions. Now there are 19 states that allow personal belief exemptions.,partially_true,LIAR_LOCAL
A majority of Americans still oppose this health care bill.,real,LIAR_LOCAL
The 1908 Model T earned better gas mileage than a typical SUV sold in 2008.,real,LIAR_LOCAL
Says Scott Walker gave $6 million in tax breaks to a corporation and told them that they can keep that money even if they lay off half their workforce.,partially_true,LIAR_LOCAL
Texans spend $2.5 billion gambling in our neighboring states every year.,real,LIAR_LOCAL
Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.,fake,LIAR_LOCAL
"She created the Waste, Fraud and Mismanagement Hotline.... (that) has saved Wisconsin taxpayers hundreds of thousands of dollars.",partially_true,LIAR_LOCAL
Figures for September 2014s job growth in Wisconsin mark the largest private-sector job creation weve had in the month of September in more than a decade,real,LIAR_LOCAL
"Under President Obama, U.S. security funding for Israel is at an all-time high.",partially_true,LIAR_LOCAL
"In South Sudan, more teenage girls die in childbirth than finish high school.",real,LIAR_LOCAL
"...some of those (tax increases) were either court-ordered, or they were voted on by the people and approved by the people for (such) things as roads.",partially_true,LIAR_LOCAL
"I delivered a flat tax for my state. I took my state to No. 1 in job creation. With all due respect to what Rick Perry has said about Texas, we did a little bit better.",partially_true,LIAR_LOCAL
Austins the fastest-growing city in the country the last five years.,real,LIAR_LOCAL
"We do not have an overcrowding problem. As a matter of fact, Rhode Island has one of the lowest incarceration rates in the country.",real,LIAR_LOCAL
"After today, @GovJayNixon will have been overridden more times than all previous governors in #MO history #moleg",real,LIAR_LOCAL
"Under the ruling of the Supreme Court, any lobbyist could go into any legislator and say, if you don't vote our way on this bill, we're going to run a million-dollar campaign against you in your district.",partially_true,LIAR_LOCAL
"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s.""",real,LIAR_LOCAL
Gov. Lincoln Chafee has imposed a mandatory abortion fee on all Rhode Islanders who buy health insurance through the states Obamacare exchange.,partially_true,LIAR_LOCAL
Bush's tax cuts for high earners have been the biggest contributor to the budget deficit.,fake,LIAR_LOCAL
"Says New Jerseys unemployment is significantly lower than it was when I got here. And weve created 50,000 new private sector jobs in the last 20 months after having lost 117,000 in the year before I got here.",partially_true,LIAR_LOCAL
"This year, the overwhelming majority of new jobs are part time.",real,LIAR_LOCAL
"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.",fake,LIAR_LOCAL
Says our national debt is greater than our gross domestic product.,partially_true,LIAR_LOCAL
Mitt Romneys companies were pioneers in outsourcing U.S. jobs to low-wage countries.,partially_true,LIAR_LOCAL
Says Debbie Wasserman Schultz has these offshore accounts like Mitt Romney.,fake,LIAR_LOCAL
"Although we have twice the population of Greece, the state of Florida employs three times fewer government employees.",partially_true,LIAR_LOCAL
"Says Secretary of State John Kerry, when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.",real,LIAR_LOCAL
I unsealed my records at Marquette University.,fake,LIAR_LOCAL
"Senator Obama's relatives and friends say he has been talking about running for president for at least the last 15 years, a campaign spokesman said.",real,LIAR_LOCAL
Half of Oregon university students are on Pell Grants.,real,LIAR_LOCAL
"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.",real,LIAR_LOCAL
Says Hillary Clinton and Ralph Northam label police as racists.,fake,LIAR_LOCAL
There is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years.,real,LIAR_LOCAL
"The Bush administration's latest plans for troop withdrawal from Iraq by 2011 are ""more or less the same time frame I announced two years ago.""",real,LIAR_LOCAL
The United States is the only developed country in the world that has not cut its corporate tax rate.,partially_true,LIAR_LOCAL
Says New Jersey Devils managing partner Jeff Vanderbeek took us into arbitration.,fake,LIAR_LOCAL
We have invested record funding in protecting our environment.,fake,LIAR_LOCAL
"Members of Congress ""have not reduced their salaries ... since the Great Depression,"" meaning they've gone ""eight decades without a pay cut.""",partially_true,LIAR_LOCAL
"Obama says America is great, but let's ""try to change it.""",fake,LIAR_LOCAL
South Korea doesnt pay the United States for U.S. troops that protect their country.,fake,LIAR_LOCAL
Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors,real,LIAR_LOCAL
"There was never a single shred of evidence presented to anyone thatthe attacks in Benghazi, Libya, were spontaneous, and in fact, the CIA themselves understood that early on.",partially_true,LIAR_LOCAL
"Says U.S. Rep. Sean Duffy is among seven Tea Party freshmen who spent an average of $15,000 on cars for themselves.",fake,LIAR_LOCAL
Says the United States does not trade as much as other developed nations.,real,LIAR_LOCAL
"When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate.",real,LIAR_LOCAL
"John McCain intervened, which helped Airbus get that Pentagon contract.",fake,LIAR_LOCAL
"There are over 700,000 Americans on some watch list or another that would all be captured in a Democratic amendment intended to stop suspected terrorists from buying guns.",fake,LIAR_LOCAL
Says today unemployment has been running near 12 percent or more for the last four years and the Legislature hasnt done much to lower it.,partially_true,LIAR_LOCAL
"When Jim Doyle was governor and Mary Burke was commerce secretary, Wisconsin saw billions in middle-class tax hikes on nursing home beds, gas, phones and garbage.",fake,LIAR_LOCAL
The unemployment rate among (the) non-college-educated is well into the double digits in America. Its 4 percent or 5 percent for people who have college degrees.,partially_true,LIAR_LOCAL
Says President Obama waited two weeks to call the attack in Libya terror.,partially_true,LIAR_LOCAL
Says the U.S. Senate has passed a budget over the last three years called the Budget Control Act.,fake,LIAR_LOCAL
"Gov. Rick Scott cut the cost of prepaid college tuition by nearly $20,000.",real,LIAR_LOCAL
